vehicle_id,from_grid_id,to_grid_id,distance_km,travel_time_min
truck_07,500m_r010_c015,500m_r011_c014,0.70630201603704,2.01800576010583
truck_07,500m_r011_c014,500m_r011_c012,0.998829699454662,2.85379914129904
truck_07,500m_r011_c012,500m_r012_c014,1.11672178060985,3.19063365888529
truck_07,500m_r012_c014,500m_r013_c015,0.706279033693976,2.0179400962685
truck_07,500m_r013_c015,500m_r013_c017,0.998764687338909,2.85361339239688
truck_07,500m_r013_c017,500m_r014_c018,0.706267539548279,2.01790725585222
truck_07,500m_r014_c018,500m_r015_c019,0.706256043419586,2.01787440977024
truck_07,500m_r015_c019,500m_r017_c020,1.1167322543096,3.19066358374171
truck_07,500m_r017_c020,500m_r016_c018,1.11657635844495,3.19021816698556
truck_07,500m_r016_c018,500m_r015_c018,0.499438915888793,1.42696833111084
truck_07,500m_r015_c018,500m_r014_c018,0.499438915889188,1.42696833111196
truck_07,500m_r014_c018,500m_r013_c017,0.706267539548279,2.01790725585222
truck_07,500m_r013_c017,500m_r012_c017,0.499438915888793,1.42696833111084
truck_07,500m_r012_c017,DEPOT,0.789677815678534,2.2562223305101
truck_08,DEPOT,500m_r012_c016,0.789677815678534,2.2562223305101
truck_08,500m_r012_c016,500m_r013_c015,0.706279033693976,2.0179400962685
truck_08,500m_r013_c015,500m_r014_c014,0.706267539548279,2.01790725585222
truck_08,500m_r014_c014,500m_r015_c013,0.706256043420618,2.01787440977319
truck_08,500m_r015_c013,500m_r016_c012,0.706244545308083,2.0178415580231
truck_08,500m_r016_c012,500m_r017_c012,0.499438915889188,1.42696833111196
truck_08,500m_r017_c012,500m_r017_c014,0.998634589455605,2.85324168415887
truck_08,500m_r017_c014,500m_r017_c016,0.998634589454146,2.8532416841547
truck_08,500m_r017_c016,500m_r017_c017,0.499317294794755,1.42662084227073
truck_08,500m_r017_c017,500m_r016_c016,0.706233045215827,2.01780870061665
truck_08,500m_r016_c016,500m_r015_c015,0.706244545308083,2.0178415580231
truck_08,500m_r015_c015,500m_r014_c014,0.706256043419586,2.01787440977024
truck_08,500m_r014_c014,500m_r013_c013,0.706267539549311,2.01790725585517
truck_08,500m_r013_c013,500m_r012_c012,0.706279033693976,2.0179400962685
truck_08,500m_r012_c012,500m_r013_c013,0.706279033693976,2.0179400962685
truck_08,500m_r013_c013,500m_r013_c015,0.998764687338909,2.85361339239688
truck_08,500m_r013_c015,500m_r012_c016,0.706279033693976,2.0179400962685
truck_08,500m_r012_c016,DEPOT,0.789677815678534,2.2562223305101
truck_08,DEPOT,500m_r009_c017,0.789681669220638,2.25623334063039
truck_08,500m_r009_c017,500m_r008_c017,0.499438915888793,1.42696833111084
truck_08,500m_r008_c017,500m_r009_c018,0.706324990447011,2.01807140127717
truck_08,500m_r009_c018,500m_r010_c019,0.706313504234034,2.01803858352581
truck_08,500m_r010_c019,500m_r011_c020,0.706302016038072,2.01800576010878
truck_08,500m_r011_c020,500m_r011_c022,0.998829699453203,2.85379914129487
truck_08,500m_r011_c022,500m_r011_c023,0.499414849794147,1.42689957084042
truck_08,500m_r011_c023,500m_r011_c024,0.499414849792688,1.42689957083625
truck_08,500m_r011_c024,500m_r011_c025,0.499414849792688,1.42689957083625
truck_08,500m_r011_c025,500m_r011_c026,0.499414849794147,1.42689957084042
truck_08,500m_r011_c026,500m_r011_c027,0.499414849792688,1.42689957083625
truck_08,500m_r011_c027,500m_r010_c028,0.70630201603704,2.01800576010583
truck_08,500m_r010_c028,500m_r009_c029,0.706313504235066,2.01803858352876
truck_08,500m_r009_c029,500m_r010_c028,0.706313504235066,2.01803858352876
truck_08,500m_r010_c028,500m_r010_c027,0.499431098218016,1.42694599490862
truck_08,500m_r010_c027,500m_r010_c026,0.499431098218016,1.42694599490862
truck_08,500m_r010_c026,500m_r010_c025,0.499431098219476,1.42694599491279
truck_08,500m_r010_c025,500m_r010_c024,0.499431098218016,1.42694599490862
truck_08,500m_r010_c024,500m_r010_c022,0.998862196305365,2.8538919894439
truck_08,500m_r010_c022,500m_r010_c021,0.499431098218016,1.42694599490862
truck_08,500m_r010_c021,500m_r010_c020,0.499431098218016,1.42694599490862
truck_08,500m_r010_c020,500m_r010_c019,0.499431098219476,1.42694599491279
truck_08,500m_r010_c019,500m_r010_c018,0.499431098218016,1.42694599490862
truck_08,500m_r010_c018,DEPOT,0.789665358269867,2.25618673791391
truck_09,DEPOT,500m_r010_c016,0.353152444194003,1.00900698341144
truck_09,500m_r010_c016,500m_r009_c015,0.706313504234034,2.01803858352581
truck_09,500m_r009_c015,500m_r008_c014,0.706324990447011,2.01807140127717
truck_09,500m_r008_c014,500m_r007_c013,0.706336474677935,2.01810421336553
truck_09,500m_r007_c013,500m_r008_c014,0.706336474677935,2.01810421336553
truck_09,500m_r008_c014,500m_r009_c015,0.706324990447011,2.01807140127717
